topology_node_count,strategy,row_count,profit,users,cost,deploy_cost,comm_cost,nodes,avg_modules,chain_count,avg_cost_per_user,avg_profit_per_user,ttft_ms,tpot_ms,queue_ms,prefill_pipeline_ms,decode_pipeline_interval_ms,avg_chain_time,total_deploy_time
18,lmp,492,1405.9739524653953,84.0,274.0260475346049,182.25372375,91.77232378460486,1.0,5.5,1.0,3.262214851602439,16.737785148397563,250.76233420300434,5.051960089763848,0.0,214.86102302288958,4.567945784649103,0.00029934390743326203,0.00029934390743326203
18,multi_max_profit,492,1855.1896159255903,136.72154471544715,879.2412783833529,229.53861203333332,649.7026663500196,2.4939024390243905,2.3316395663956637,1.0,6.259187807724888,13.740812192275111,411.0657866703084,5.6010915266286085,2.4262434879613187e-15,374.1100445958847,5.064355676798416,0.0017566520330775802,0.0017566520330775802
18,multi_max_user,492,1694.1400306914054,152.72357723577235,1360.3315140240418,243.89051375,1116.4410002740422,3.252032520325203,1.7325542005420054,1.0,8.951092350499671,11.048907649500329,505.2652588743799,6.607045872397395,3.928203742413564e-15,467.9894761495498,6.054307990046877,0.0018145839415861142,0.0018145839415861142
18,shortest_path,492,1405.9739524653953,84.0,274.02604753460486,182.25372375,91.77232378460486,1.0,5.5,1.0,3.262214851602439,16.737785148397563,250.76233420300434,5.051960089763848,0.0,214.86102302288958,4.567945784649103,0.007060611590258424,0.007060611590258424
